Level,Date and Time,Source,Event ID,lof_score,is_anomaly
Information,12/13/2016 10:13:51 PM,Service Control Manager,7036.0,104050411.61186142,True
Information,12/13/2016 10:03:46 PM,Service Control Manager,7036.0,133314589.75113496,True
Information,12/13/2016 9:43:46 PM,Service Control Manager,7036.0,153799514.32952398,True
Information,12/13/2016 9:00:00 PM,Service Control Manager,7036.0,153799514.32952398,True
Information,12/13/2016 8:50:00 PM,Service Control Manager,7036.0,189241687.50490203,True
Information,12/13/2016 8:32:10 PM,Service Control Manager,7036.0,124860493.73689394,True
Information,12/13/2016 8:22:09 PM,Service Control Manager,7036.0,124860493.73689394,True
Information,12/13/2016 8:20:00 PM,Service Control Manager,7036.0,167781288.2698888,True
Information,12/13/2016 8:20:00 PM,Service Control Manager,7036.0,189241687.50490203,True
Information,12/13/2016 8:01:12 PM,Service Control Manager,7036.0,167781288.2698888,True
Information,12/13/2016 7:48:12 PM,Service Control Manager,7036.0,58203201.51592354,True
Information,12/13/2016 7:31:14 PM,Service Control Manager,7036.0,96571788.34239228,True
Information,12/13/2016 7:21:12 PM,Service Control Manager,7036.0,119983130.87388131,True
Information,12/13/2016 7:21:12 PM,Service Control Manager,7036.0,58203201.51592354,True
Information,12/13/2016 7:21:12 PM,Service Control Manager,7036.0,96571788.34239228,True
Information,12/13/2016 7:03:46 PM,Service Control Manager,7036.0,119983130.87388131,True
Information,12/13/2016 6:43:46 PM,Service Control Manager,7036.0,181763062.21051627,True
Information,12/13/2016 6:20:45 PM,Service Control Manager,7036.0,181763062.21051627,True
Information,12/13/2016 6:02:45 PM,Service Control Manager,7036.0,512123116.1083997,True
Information,12/13/2016 5:44:34 PM,Service Control Manager,7036.0,110878719.81696531,True
Information,12/13/2016 5:34:33 PM,Service Control Manager,7036.0,110878719.81696531,True
Information,12/13/2016 5:20:45 PM,Service Control Manager,7036.0,310688024.0851655,True
Information,12/13/2016 5:20:45 PM,Service Control Manager,7036.0,146646048.62888962,True
Information,12/13/2016 5:20:45 PM,Service Control Manager,7036.0,424818318.42665464,True
Information,12/13/2016 5:20:45 PM,Service Control Manager,7036.0,310688024.0851655,True
Information,12/13/2016 5:03:46 PM,Service Control Manager,7036.0,146646048.62888962,True
Information,12/13/2016 4:43:46 PM,Service Control Manager,7036.0,200297041.5966974,True
Information,12/13/2016 4:33:46 PM,Service Control Manager,7036.0,200297041.5966974,True
Information,12/13/2016 4:20:26 PM,Service Control Manager,7036.0,392139986.31567633,True
Information,12/13/2016 4:03:28 PM,Service Control Manager,7036.0,141118370.40790042,True
Information,12/13/2016 3:53:26 PM,Service Control Manager,7036.0,477981575.10117304,True
Information,12/13/2016 3:53:26 PM,Service Control Manager,7036.0,126811438.95541325,True
Information,12/13/2016 3:43:46 PM,Service Control Manager,7036.0,177536014.2975785,True
Information,12/13/2016 3:15:02 PM,Service Control Manager,7036.0,177536014.2975785,True
Information,12/13/2016 3:03:32 PM,Service Control Manager,7036.0,477981575.10117304,True
Information,12/13/2016 2:45:04 PM,Service Control Manager,7036.0,131038486.87734894,True
Information,12/13/2016 2:35:02 PM,Service Control Manager,7036.0,181763062.21051627,True
Information,12/13/2016 2:35:02 PM,Service Control Manager,7036.0,546264657.1156263,True
Information,12/13/2016 2:35:02 PM,Service Control Manager,7036.0,131038486.87734894,True
Information,12/13/2016 1:58:46 PM,Service Control Manager,7036.0,119983130.87388131,True
Information,12/13/2016 1:30:43 PM,Service Control Manager,7036.0,409698493.08671975,True
Information,12/13/2016 1:13:45 PM,Service Control Manager,7036.0,96571788.34239228,True
Information,12/13/2016 1:03:43 PM,Service Control Manager,7036.0,409698493.08671975,True
Information,12/13/2016 1:03:43 PM,Service Control Manager,7036.0,96571788.34239228,True
Information,12/13/2016 12:43:46 PM,Service Control Manager,7036.0,153799514.32952398,True
Information,12/13/2016 12:10:22 PM,Service Control Manager,7036.0,153799514.32952398,True
Information,12/13/2016 11:57:52 AM,Service Control Manager,7036.0,312151233.1195374,True
Information,12/13/2016 11:39:46 AM,Service Control Manager,7036.0,117056712.95770387,True
Information,12/13/2016 11:29:44 AM,Service Control Manager,7036.0,117056712.95770387,True
Information,12/13/2016 11:20:22 AM,Service Control Manager,7036.0,246306832.47830692,True
Information,12/13/2016 11:20:22 AM,Service Control Manager,7036.0,159977507.5071953,True
Information,12/13/2016 11:20:22 AM,Service Control Manager,7036.0,312151233.1195374,True
Information,12/13/2016 11:20:22 AM,Service Control Manager,7036.0,246306832.47830692,True
Information,12/13/2016 11:10:17 AM,Service Control Manager,7036.0,159977507.5071953,True
Information,12/13/2016 10:52:31 AM,Service Control Manager,7036.0,218505864.10625044,True
Information,12/13/2016 10:46:32 AM,Service Control Manager,7036.0,117056712.95770387,True
Information,12/13/2016 10:33:26 AM,Service Control Manager,7036.0,146320891.03097135,True
Information,12/13/2016 10:31:26 AM,Service Control Manager,7036.0,146320891.03097135,True
Information,12/13/2016 10:26:57 AM,Service Control Manager,7036.0,146320891.03097135,True
Information,12/13/2016 10:24:49 AM,Service Control Manager,7040.0,211205309.35896513,True
Information,12/13/2016 10:20:57 AM,Service Control Manager,7040.0,211205309.35896513,True
Information,12/13/2016 10:20:52 AM,Service Control Manager,7036.0,146320891.03097135,True
Information,12/13/2016 10:14:40 AM,Service Control Manager,7036.0,146320891.03097135,True
Information,12/13/2016 10:12:05 AM,Service Control Manager,7036.0,146320891.03097135,True
Information,12/13/2016 10:10:22 AM,Service Control Manager,7036.0,117056712.95770387,True
Information,12/13/2016 10:00:00 AM,Service Control Manager,7036.0,218505864.10625044,True
Information,12/13/2016 9:47:17 AM,Service Control Manager,7036.0,257524767.9145094,True
Information,12/13/2016 9:30:20 AM,Service Control Manager,7036.0,131038486.87734894,True
Information,12/13/2016 9:20:17 AM,Service Control Manager,7036.0,181763062.21051627,True
Information,12/13/2016 9:20:17 AM,Service Control Manager,7036.0,257524767.9145094,True
Information,12/13/2016 9:20:17 AM,Service Control Manager,7036.0,131038486.87734894,True
Information,12/13/2016 9:07:52 AM,Service Control Manager,7036.0,181763062.21051627,True
Information,12/13/2016 8:43:46 AM,Service Control Manager,7036.0,181763062.21051627,True
Information,12/13/2016 8:19:50 AM,Service Control Manager,7036.0,181763062.21051627,True
Information,12/13/2016 8:06:50 AM,Service Control Manager,7036.0,477981575.10117304,True
Information,12/13/2016 7:59:59 AM,Service Control Manager,7036.0,110878719.81696531,True
Information,12/13/2016 7:39:50 AM,Service Control Manager,7036.0,146646048.62888962,True
Information,12/13/2016 7:39:50 AM,Service Control Manager,7036.0,409698493.08671975,True
Information,12/13/2016 7:39:50 AM,Service Control Manager,7036.0,110878719.81696531,True
Information,12/13/2016 7:20:38 AM,Service Control Manager,7036.0,146646048.62888962,True
Information,12/13/2016 7:05:38 AM,Service Control Manager,7036.0,409698493.08671975,True
Information,12/13/2016 6:58:25 AM,Service Control Manager,7036.0,118032185.53196025,True
Information,12/13/2016 6:37:53 AM,Service Control Manager,7036.0,118032185.53196025,True
Information,12/13/2016 6:33:08 AM,Service Control Manager,7036.0,89743480.14399573,True
Information,12/13/2016 6:25:16 AM,Service Control Manager,7036.0,134615219.81868967,True
Information,12/13/2016 6:23:10 AM,Service Control Manager,7036.0,134615219.81868967,True
Information,12/13/2016 6:23:08 AM,Service Control Manager,7036.0,89743480.14399573,True
Information,12/13/2016 6:20:38 AM,Service Control Manager,7036.0,49749104.06161721,True
Information,12/13/2016 6:20:38 AM,Service Control Manager,7036.0,153799514.32952398,True
Information,12/13/2016 6:20:38 AM,Service Control Manager,7036.0,58528357.710726105,True
Information,12/13/2016 6:20:37 AM,Service Control Manager,7036.0,49749104.06161721,True
Information,12/13/2016 6:00:36 AM,Service Control Manager,7036.0,153799514.32952398,True
Information,12/13/2016 5:30:10 AM,Service Control Manager,7036.0,110878719.81696531,True
Information,12/13/2016 5:14:03 AM,Service Control Manager,7036.0,107301986.97215053,True
Information,12/13/2016 5:12:02 AM,Service Control Manager,7036.0,107301986.97215053,True
Information,12/13/2016 5:10:36 AM,Service Control Manager,7036.0,146646048.62888962,True
Information,12/13/2016 5:10:36 AM,Service Control Manager,7036.0,110878719.81696531,True
Information,12/13/2016 5:05:01 AM,Service Control Manager,7036.0,146646048.62888962,True
Information,12/13/2016 4:53:32 AM,Service Control Manager,7036.0,62755406.98804841,True
Information,12/13/2016 4:42:10 AM,Service Control Manager,7036.0,158514299.0216754,True
Information,12/13/2016 4:41:18 AM,Service Control Manager,7036.0,76249443.06605914,True
Information,12/13/2016 4:31:35 AM,Service Control Manager,7036.0,61942513.1157939,True
Information,12/13/2016 4:27:01 AM,Service Control Manager,7036.0,55439362.1377578,True
Information,12/13/2016 4:25:35 AM,Service Control Manager,7036.0,61942513.1157939,True
Information,12/13/2016 4:25:01 AM,Service Control Manager,7036.0,158514299.0216754,True
Information,12/13/2016 4:25:01 AM,Service Control Manager,7036.0,94458265.21914792,True
Information,12/13/2016 4:25:01 AM,Service Control Manager,7036.0,62755406.98804841,True
Information,12/13/2016 4:25:01 AM,Service Control Manager,7036.0,55439362.1377578,True
Information,12/13/2016 4:25:01 AM,Service Control Manager,7036.0,76249443.06605914,True
Information,12/13/2016 4:23:46 AM,Service Control Manager,7036.0,94458265.21914792,True
Information,12/13/2016 4:14:24 AM,Service Control Manager,7036.0,62755406.98804841,True
Information,12/13/2016 3:57:26 AM,Service Control Manager,7036.0,110878719.81696531,True
Information,12/13/2016 3:47:24 AM,Service Control Manager,7036.0,443840034.09394634,True
Information,12/13/2016 3:47:24 AM,Service Control Manager,7036.0,110878719.81696531,True
Information,12/13/2016 3:43:46 AM,Service Control Manager,7036.0,146646048.62888962,True
Information,12/13/2016 2:59:08 AM,Service Control Manager,7036.0,146646048.62888962,True
Information,12/13/2016 2:46:08 AM,Service Control Manager,7036.0,512123116.1083997,True
Information,12/13/2016 2:29:10 AM,Service Control Manager,7036.0,110878719.81696531,True
Information,12/13/2016 2:19:08 AM,Service Control Manager,7036.0,146646048.62888962,True
Information,12/13/2016 2:19:08 AM,Service Control Manager,7036.0,512123116.1083997,True
Information,12/13/2016 2:19:08 AM,Service Control Manager,7036.0,110878719.81696531,True
Information,12/13/2016 2:00:42 AM,Service Control Manager,7036.0,146646048.62888962,True
Information,12/13/2016 1:47:42 AM,Service Control Manager,7036.0,187290740.2661919,True
Information,12/13/2016 1:20:42 AM,Service Control Manager,7036.0,165342606.6705444,True
Information,12/13/2016 1:20:42 AM,Service Control Manager,7036.0,200297041.5966974,True
Information,12/13/2016 1:20:42 AM,Service Control Manager,7036.0,187290740.2661919,True
Information,12/13/2016 1:20:41 AM,Service Control Manager,7036.0,165342606.6705444,True
Information,12/13/2016 1:15:05 AM,Service Control Manager,7036.0,200297041.5966974,True
Information,12/13/2016 1:02:05 AM,Service Control Manager,7036.0,187290740.2661919,True
Information,12/13/2016 12:45:07 AM,Service Control Manager,7036.0,117056712.95770387,True
Information,12/13/2016 12:35:05 AM,Service Control Manager,7036.0,159977507.5071953,True
Information,12/13/2016 12:35:05 AM,Service Control Manager,7036.0,512123116.1083997,True
Information,12/13/2016 12:35:05 AM,Service Control Manager,7036.0,117056712.95770387,True
Information,12/13/2016 12:00:40 AM,Service Control Manager,7036.0,159977507.5071953,True
Information,12/12/2016 11:34:10 PM,Service Control Manager,7036.0,331660685.31020176,True
Information,12/12/2016 11:15:42 PM,Service Control Manager,7036.0,107301986.93699798,True
Information,12/12/2016 11:05:40 PM,Service Control Manager,7036.0,136566165.06981564,True
Information,12/12/2016 11:05:40 PM,Service Control Manager,7036.0,331660685.31020176,True
Information,12/12/2016 11:05:40 PM,Service Control Manager,7036.0,107301986.93699798,True
Information,12/12/2016 11:03:46 PM,Service Control Manager,7036.0,136566165.06981564,True
Information,12/12/2016 10:43:46 PM,Service Control Manager,7036.0,119983130.87388131,True
Information,12/12/2016 10:32:33 PM,Service Control Manager,7036.0,119983130.87388131,True
Information,12/12/2016 10:20:09 PM,Service Control Manager,7036.0,298494616.90318143,True
Information,12/12/2016 10:03:11 PM,Service Control Manager,7036.0,96571788.34239228,True
Information,12/12/2016 9:53:09 PM,Service Control Manager,7036.0,477981575.10117304,True
Information,12/12/2016 9:53:09 PM,Service Control Manager,7036.0,131038486.87734894,True
Information,12/12/2016 9:43:46 PM,Service Control Manager,7036.0,181763062.21051627,True
Information,12/12/2016 9:25:25 PM,Service Control Manager,7036.0,181763062.21051627,True
Information,12/12/2016 9:14:26 PM,Service Control Manager,7036.0,477981575.10117304,True
Information,12/12/2016 8:57:28 PM,Service Control Manager,7036.0,120958603.34703155,True
Information,12/12/2016 8:47:26 PM,Service Control Manager,7036.0,120958603.34703155,True
Information,12/12/2016 8:20:25 PM,Service Control Manager,7036.0,163879397.88791364,True
Information,12/12/2016 8:05:48 PM,Service Control Manager,7036.0,163879397.88791364,True
Information,12/12/2016 7:52:48 PM,Service Control Manager,7036.0,88036405.33063014,True
Information,12/12/2016 7:35:50 PM,Service Control Manager,7036.0,79663596.61035809,True
Information,12/12/2016 7:25:48 PM,Service Control Manager,7036.0,93320213.1207052,True
Information,12/12/2016 7:25:48 PM,Service Control Manager,7036.0,88036405.33063014,True
Information,12/12/2016 7:25:48 PM,Service Control Manager,7036.0,79663596.61035809,True
Information,12/12/2016 7:03:46 PM,Service Control Manager,7036.0,93320213.1207052,True
Information,12/12/2016 6:43:46 PM,Service Control Manager,7036.0,153799514.32952398,True
Information,12/12/2016 6:22:47 PM,Service Control Manager,7036.0,153799514.32952398,True
Information,12/12/2016 6:09:47 PM,Service Control Manager,7036.0,395066404.21251863,True
Information,12/12/2016 5:52:49 PM,Service Control Manager,7036.0,110553562.26254782,True
Information,12/12/2016 5:42:47 PM,Service Control Manager,7036.0,139817740.38939875,True
Information,12/12/2016 5:42:47 PM,Service Control Manager,7036.0,477981575.10117304,True
Information,12/12/2016 5:42:47 PM,Service Control Manager,7036.0,110553562.26254782,True
Information,12/12/2016 5:08:45 PM,Service Control Manager,7036.0,139817740.38939875,True
Information,12/12/2016 4:55:45 PM,Service Control Manager,7036.0,477981575.10117304,True
Information,12/12/2016 4:38:47 PM,Service Control Manager,7036.0,110878719.81696531,True
Information,12/12/2016 4:28:45 PM,Service Control Manager,7036.0,146646048.62888962,True
Information,12/12/2016 4:28:45 PM,Service Control Manager,7036.0,477981575.10117304,True
Information,12/12/2016 4:28:45 PM,Service Control Manager,7036.0,110878719.81696531,True
Information,12/12/2016 4:08:46 PM,Service Control Manager,7036.0,146646048.62888962,True
Information,12/12/2016 3:54:01 PM,Service Control Manager,7036.0,153636935.826613,True
Information,12/12/2016 3:35:40 PM,Service Control Manager,7036.0,136566164.95332518,True
Information,12/12/2016 3:25:38 PM,Service Control Manager,7036.0,136566164.95332518,True
Information,12/12/2016 3:20:26 PM,Service Control Manager,7036.0,135346824.4424924,True
Information,12/12/2016 3:20:25 PM,Service Control Manager,7036.0,135346824.4424924,True
Information,12/12/2016 3:00:00 PM,Service Control Manager,7036.0,153636935.826613,True
Information,12/12/2016 2:43:46 PM,Service Control Manager,7036.0,117056713.08727702,True
Information,12/12/2016 2:28:46 PM,Service Control Manager,7036.0,117056713.08727702,True
Information,12/12/2016 2:18:00 PM,Service Control Manager,7036.0,317028596.2965796,True
Information,12/12/2016 2:01:02 PM,Service Control Manager,7036.0,93645370.54982163,True
Information,12/12/2016 1:51:00 PM,Service Control Manager,7036.0,331660685.31020176,True
Information,12/12/2016 1:51:00 PM,Service Control Manager,7036.0,61779932.284505345,True
Information,12/12/2016 1:43:46 PM,Service Control Manager,7036.0,68283083.03024273,True
Information,12/12/2016 1:23:46 PM,Service Control Manager,7036.0,68283083.03024273,True
Information,12/12/2016 1:12:19 PM,Service Control Manager,7036.0,331660685.31020176,True
Information,12/12/2016 12:55:21 PM,Service Control Manager,7036.0,83240329.48813204,True
Information,12/12/2016 12:45:19 PM,Service Control Manager,7036.0,440669748.1479996,True
Information,12/12/2016 12:45:19 PM,Service Control Manager,7036.0,83240329.48813204,True
Information,12/12/2016 12:43:46 PM,Service Control Manager,7036.0,101449151.48709843,True
Information,12/12/2016 12:01:44 PM,Service Control Manager,7036.0,101449151.48709843,True
Information,12/12/2016 11:38:44 AM,Service Control Manager,7036.0,233869556.9063727,True
Information,12/12/2016 11:31:47 AM,Service Control Manager,7036.0,46822685.76760312,True
Information,12/12/2016 11:11:44 AM,Service Control Manager,7036.0,50724576.23573671,True
Information,12/12/2016 11:11:44 AM,Service Control Manager,7036.0,233869556.9063727,True
Information,12/12/2016 11:11:44 AM,Service Control Manager,7036.0,46822685.76760312,True
Information,12/12/2016 11:04:14 AM,Service Control Manager,7036.0,50724576.23573671,True
Information,12/12/2016 10:30:50 AM,Service Control Manager,7036.0,53650994.17212538,True
Information,12/12/2016 10:18:27 AM,Service Control Manager,7036.0,117056713.03883111,True
Information,12/12/2016 10:16:20 AM,Service Control Manager,7036.0,117056713.03883111,True
Information,12/12/2016 10:15:39 AM,Service Control Manager,7036.0,117056713.03883111,True
Information,12/12/2016 10:11:20 AM,Service Control Manager,7036.0,117056713.03883111,True
Information,12/12/2016 10:01:32 AM,Service Control Manager,7036.0,63405720.348875426,True
Information,12/12/2016 10:01:32 AM,Service Control Manager,7036.0,53650994.17212538,True
Information,12/12/2016 9:58:46 AM,Service Control Manager,7036.0,136566165.06981564,True
Information,12/12/2016 8:59:22 AM,Service Control Manager,7036.0,79663596.61035809,True
Information,12/12/2016 8:49:19 AM,Service Control Manager,7036.0,375556952.07949317,True
Information,12/12/2016 8:49:19 AM,Service Control Manager,7036.0,79663596.61035809,True
Information,12/12/2016 8:43:46 AM,Service Control Manager,7036.0,93320213.1207052,True
Information,12/12/2016 8:01:21 AM,Service Control Manager,7036.0,93320213.1207052,True
Information,12/12/2016 7:34:51 AM,Service Control Manager,7036.0,443840034.09394634,True
Information,12/12/2016 7:16:24 AM,Service Control Manager,7036.0,70234028.14779305,True
Information,12/12/2016 7:06:21 AM,Service Control Manager,7036.0,79988754.24470875,True
Information,12/12/2016 7:06:21 AM,Service Control Manager,7036.0,443840034.09394634,True
Information,12/12/2016 7:06:21 AM,Service Control Manager,7036.0,70234028.14779305,True
Information,12/12/2016 7:03:46 AM,Service Control Manager,7036.0,79988754.24470875,True
Information,12/12/2016 6:43:46 AM,Service Control Manager,7036.0,119983130.87388131,True
Information,12/12/2016 6:00:01 AM,Service Control Manager,7036.0,119983130.87388131,True
Information,12/12/2016 5:30:03 AM,Service Control Manager,7036.0,88442850.00855784,True
Information,12/12/2016 5:20:01 AM,Service Control Manager,7036.0,106651671.99708445,True
Information,12/12/2016 5:20:01 AM,Service Control Manager,7036.0,88442850.00855784,True
Information,12/12/2016 5:02:38 AM,Service Control Manager,7036.0,106651671.99708445,True
Information,12/12/2016 4:48:08 AM,Service Control Manager,7036.0,113154822.86366859,True
Information,12/12/2016 4:20:55 AM,Service Control Manager,7036.0,95596315.89085793,True
Information,12/12/2016 4:20:55 AM,Service Control Manager,7036.0,95596315.89085793,True
Information,12/12/2016 4:17:40 AM,Service Control Manager,7036.0,75111391.15371911,True
Information,12/12/2016 4:07:38 AM,Service Control Manager,7036.0,88768007.67257711,True
Information,12/12/2016 4:07:38 AM,Service Control Manager,7036.0,113154822.86366859,True
Information,12/12/2016 4:07:38 AM,Service Control Manager,7036.0,75111391.15371911,True
Information,12/12/2016 4:03:46 AM,Service Control Manager,7036.0,88768007.67257711,True
Information,12/12/2016 3:43:46 AM,Service Control Manager,7036.0,122909548.66131,True
Information,12/12/2016 3:31:14 AM,Service Control Manager,7036.0,122909548.66131,True
Information,12/12/2016 3:13:14 AM,Service Control Manager,7036.0,367509303.52962106,True
Information,12/12/2016 2:33:14 AM,Service Control Manager,7036.0,136322296.812543,True
Information,12/12/2016 2:31:14 AM,Service Control Manager,7036.0,136322296.812543,True
Information,12/12/2016 1:43:03 AM,Service Control Manager,7036.0,68283082.95195328,True
Information,12/12/2016 1:33:01 AM,Service Control Manager,7036.0,78037809.0522323,True
Information,12/12/2016 1:33:01 AM,Service Control Manager,7036.0,443840034.09394634,True
Information,12/12/2016 1:33:01 AM,Service Control Manager,7036.0,68283082.95195328,True
Information,12/12/2016 1:03:46 AM,Service Control Manager,7036.0,78037809.0522323,True
Information,12/12/2016 12:43:46 AM,Service Control Manager,7036.0,55927096.752671264,True
Information,12/12/2016 12:26:14 AM,Service Control Manager,7036.0,55927096.752671264,True
Information,12/12/2016 12:15:10 AM,Service Control Manager,7036.0,392139986.31567633,True
Information,12/11/2016 11:58:12 PM,Service Control Manager,7036.0,90718952.75766377,True
Information,12/11/2016 11:48:10 PM,Service Control Manager,7036.0,196069993.65410662,True
Information,12/11/2016 11:48:10 PM,Service Control Manager,7036.0,90718952.75766377,True
Information,12/11/2016 11:47:44 PM,Service Control Manager,7036.0,196069993.65410662,True
Information,12/11/2016 11:20:44 PM,Service Control Manager,7036.0,174121860.06409463,True
Information,12/11/2016 11:20:44 PM,Service Control Manager,7036.0,114130295.30157694,True
Information,12/11/2016 11:20:44 PM,Service Control Manager,7036.0,196069993.65410662,True
Information,12/11/2016 11:20:44 PM,Service Control Manager,7036.0,174121860.06409463,True
Information,12/11/2016 10:58:46 PM,Service Control Manager,7036.0,106651671.99708445,True
Information,12/11/2016 10:29:53 PM,Service Control Manager,7036.0,261426657.8739195,True
Information,12/11/2016 10:12:55 PM,Service Control Manager,7036.0,88442850.00855784,True
Information,12/11/2016 10:02:53 PM,Service Control Manager,7036.0,261426657.8739195,True
Information,12/11/2016 10:02:53 PM,Service Control Manager,7036.0,88442850.00855784,True
Information,12/11/2016 9:16:08 PM,Service Control Manager,7036.0,62105090.24905677,True
Information,12/11/2016 8:59:10 PM,Service Control Manager,7036.0,75111391.15436015,True
Information,12/11/2016 8:49:08 PM,Service Control Manager,7036.0,409698493.08671975,True
Information,12/11/2016 8:49:08 PM,Service Control Manager,7036.0,75111391.15436015,True
Information,12/11/2016 8:48:00 PM,Service Control Manager,7036.0,409698493.08671975,True
Information,12/11/2016 8:00:00 PM,Service Control Manager,7036.0,409698493.08671975,True
Information,12/11/2016 7:54:37 PM,Service Control Manager,7036.0,190217158.25498328,True
Information,12/11/2016 7:37:39 PM,Service Control Manager,7036.0,49423946.02956711,True
Information,12/11/2016 7:27:37 PM,Service Control Manager,7036.0,53325836.49374346,True
Information,12/11/2016 7:27:37 PM,Service Control Manager,7036.0,190217158.25498328,True
Information,12/11/2016 7:27:37 PM,Service Control Manager,7036.0,49423946.02956711,True
Error,12/11/2016 7:19:03 PM,Schannel,36888.0,820091696.0533149,True
Error,12/11/2016 7:19:03 PM,Schannel,36888.0,820091696.0533149,True
Information,12/11/2016 7:10:09 PM,Service Control Manager,7036.0,53325836.49374346,True
Information,12/11/2016 6:57:39 PM,Service Control Manager,7036.0,204849247.4100265,True
Information,12/11/2016 6:20:09 PM,Service Control Manager,7036.0,153636935.6325198,True
Information,12/11/2016 6:20:09 PM,Service Control Manager,7036.0,204849247.4100265,True
Information,12/11/2016 6:20:09 PM,Service Control Manager,7036.0,153636935.6325198,True
Information,12/11/2016 5:43:46 PM,Service Control Manager,7036.0,133314589.75113496,True
Information,12/11/2016 5:33:46 PM,Service Control Manager,7036.0,133314589.75113496,True
Information,12/11/2016 5:24:09 PM,Service Control Manager,7036.0,196069993.65410662,True
Information,12/11/2016 5:07:11 PM,Service Control Manager,7036.0,104050411.61186142,True
Information,12/11/2016 4:57:09 PM,Service Control Manager,7036.0,409698493.08671975,True
Information,12/11/2016 4:57:09 PM,Service Control Manager,7036.0,74135918.54011074,True
Information,12/11/2016 4:43:46 PM,Service Control Manager,7036.0,83890644.63091478,True
Information,12/11/2016 4:18:46 PM,Service Control Manager,7036.0,83890644.63091478,True
Information,12/11/2016 4:05:07 PM,Service Control Manager,7036.0,409698493.08671975,True
Information,12/11/2016 3:47:35 PM,Service Control Manager,7036.0,80639069.22847216,True
Information,12/11/2016 3:31:32 PM,Service Control Manager,7036.0,185339795.03923035,True
Information,12/11/2016 3:29:22 PM,Service Control Manager,7036.0,185339795.03923035,True
Information,12/11/2016 3:27:37 PM,Service Control Manager,7036.0,364826753.7172219,True
Information,12/11/2016 3:27:37 PM,Service Control Manager,7036.0,80639069.22847216,True
Information,12/11/2016 3:26:24 PM,Service Control Manager,7036.0,364826753.7172219,True
Information,12/11/2016 3:07:56 PM,Service Control Manager,7036.0,80639069.22847216,True
Information,12/11/2016 2:57:54 PM,Service Control Manager,7036.0,261426657.8739195,True
Information,12/11/2016 2:57:54 PM,Service Control Manager,7036.0,74135918.54011074,True
Information,12/11/2016 2:43:46 PM,Service Control Manager,7036.0,83890644.63091478,True
Information,12/11/2016 1:59:17 PM,Service Control Manager,7036.0,65031507.70820947,True
Information,12/11/2016 1:48:17 PM,Service Control Manager,7036.0,221920017.76506916,True
Information,12/11/2016 1:22:19 PM,Service Control Manager,7036.0,58528356.95738852,True
Information,12/11/2016 1:20:48 PM,Service Control Manager,7036.0,180950168.38690263,True
Information,12/11/2016 1:20:48 PM,Service Control Manager,7036.0,180950168.38690263,True
Information,12/11/2016 1:12:17 PM,Service Control Manager,7036.0,65031507.70820947,True
Information,12/11/2016 1:12:17 PM,Service Control Manager,7036.0,221920017.76506916,True
Information,12/11/2016 1:12:17 PM,Service Control Manager,7036.0,58528356.95738852,True
Information,12/11/2016 1:03:46 PM,Service Control Manager,7036.0,65031507.70820947,True
Information,12/11/2016 12:43:46 PM,Service Control Manager,7036.0,139817740.38939875,True
Information,12/11/2016 12:09:52 PM,Service Control Manager,7036.0,139817740.38939875,True
Information,12/11/2016 11:56:52 AM,Service Control Manager,7036.0,341415411.07226646,True
Information,12/11/2016 11:39:54 AM,Service Control Manager,7036.0,56902569.29409568,True
Information,12/11/2016 11:29:52 AM,Service Control Manager,7036.0,63405720.047706604,True
Information,12/11/2016 11:29:52 AM,Service Control Manager,7036.0,341415411.07226646,True
Information,12/11/2016 11:29:52 AM,Service Control Manager,7036.0,56902569.29409568,True
Information,12/11/2016 11:23:46 AM,Service Control Manager,7036.0,63405720.047706604,True
Information,12/11/2016 11:10:46 AM,Service Control Manager,7036.0,341415411.07226646,True
Information,12/11/2016 10:53:48 AM,Service Control Manager,7036.0,79663596.61035809,True
Information,12/11/2016 10:43:46 AM,Service Control Manager,7036.0,93320213.1207052,True
Information,12/11/2016 10:43:46 AM,Service Control Manager,7036.0,443840034.09394634,True
Information,12/11/2016 10:43:46 AM,Service Control Manager,7036.0,79663596.61035809,True
Information,12/11/2016 10:14:13 AM,Service Control Manager,7036.0,93320213.1207052,True
Information,12/11/2016 10:01:13 AM,Service Control Manager,7036.0,443840034.09394634,True
Information,12/11/2016 9:44:16 AM,Service Control Manager,7036.0,72835288.42682034,True
Information,12/11/2016 9:34:13 AM,Service Control Manager,7036.0,86491904.95059915,True
Information,12/11/2016 9:34:13 AM,Service Control Manager,7036.0,348731455.80756724,True
Information,12/11/2016 9:34:13 AM,Service Control Manager,7036.0,72835288.42682034,True
Information,12/11/2016 9:04:38 AM,Service Control Manager,7036.0,86491904.95059915,True
Information,12/11/2016 8:48:08 AM,Service Control Manager,7036.0,285325736.7858485,True
Information,12/11/2016 8:20:40 AM,Service Control Manager,7036.0,219481336.081422,True
Information,12/11/2016 8:20:40 AM,Service Control Manager,7036.0,219481336.081422,True
Information,12/11/2016 8:14:40 AM,Service Control Manager,7036.0,77387493.88221373,True
Information,12/11/2016 8:04:38 AM,Service Control Manager,7036.0,91044110.39672199,True
Information,12/11/2016 8:04:38 AM,Service Control Manager,7036.0,285325736.7858485,True
Information,12/11/2016 8:04:38 AM,Service Control Manager,7036.0,77387493.88221373,True
Information,12/11/2016 8:03:46 AM,Service Control Manager,7036.0,91044110.39672199,True
